silk_id,segment_no,latitude,longitude,sample_time_utc,project,route,vessel,meanlong,region,richness_raw,number_segments,meanlat,silk_area,richness
141,64,-52.5668,123.8113,29/11/07 7:35,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,65,-52.5269,123.9355,29/11/07 7:54,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,66,-52.4852,124.0494,29/11/07 8:12,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,67,-52.4378,124.1687,29/11/07 8:31,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
141,68,-52.3924,124.2824,29/11/07 8:49,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
141,69,-52.3472,124.396,29/11/07 9:07,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
141,70,-52.3019,124.5095,29/11/07 9:25,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
141,71,-52.2567,124.6233,29/11/07 9:43,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,72,-52.213,124.7395,29/11/07 10:01,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,32,1345,-54.111228624535315,8,4
141,73,-52.1715,124.8566,29/11/07 10:19,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
141,74,-52.1303,124.9735,29/11/07 10:37,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,75,-52.0889,125.09,29/11/07 10:55,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,76,-52.0472,125.2054,29/11/07 11:13,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
141,77,-52.0026,125.3273,29/11/07 11:32,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,78,-51.9593,125.4425,29/11/07 11:50,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
141,79,-51.9154,125.5578,29/11/07 12:08,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,40,1345,-54.111228624535315,8,5
141,80,-51.8718,125.6729,29/11/07 12:26,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,32,1345,-54.111228624535315,8,4
141,81,-51.8281,125.7861,29/11/07 12:44,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
141,82,-51.7849,125.8985,29/11/07 13:02,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
141,83,-51.7414,126.0115,29/11/07 13:20,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,32,1345,-54.111228624535315,8,4
141,84,-51.6959,126.1302,29/11/07 13:39,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,40,1345,-54.111228624535315,8,5
141,85,-51.6521,126.242,29/11/07 13:57,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,40,1345,-54.111228624535315,8,5
142,1,-51.5813,126.4201,29/11/07 14:26,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
142,2,-51.5364,126.5315,29/11/07 14:44,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,3,-51.4917,126.6418,29/11/07 15:02,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,4,-51.4452,126.7577,29/11/07 15:21,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,5,-51.4018,126.8679,29/11/07 15:39,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,6,-51.3561,126.9857,29/11/07 15:58,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,7,-51.314,127.0971,29/11/07 16:16,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,8,-51.2719,127.2095,29/11/07 16:34,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,9,-51.2282,127.328,29/11/07 16:53,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,10,-51.1872,127.4397,29/11/07 17:11,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,11,-51.1437,127.5572,29/11/07 17:30,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,12,-51.1014,127.6729,29/11/07 17:49,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,13,-51.0612,127.7831,29/11/07 18:07,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,14,-51.0177,127.8987,29/11/07 18:26,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,15,-50.9742,128.0124,29/11/07 18:45,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,16,-50.9316,128.1247,29/11/07 19:04,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,17,-50.8924,128.2392,29/11/07 19:23,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,18,-50.8517,128.3604,29/11/07 19:43,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,19,-50.8132,128.4743,29/11/07 20:02,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,20,-50.7747,128.5878,29/11/07 20:21,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,21,-50.7336,128.7039,29/11/07 20:40,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,22,-50.6914,128.8193,29/11/07 20:59,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,23,-50.6491,128.9347,29/11/07 21:18,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,24,-50.6094,129.044,29/11/07 21:36,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,25,-50.5678,129.1596,29/11/07 21:55,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,26,-50.5267,129.2759,29/11/07 22:14,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,27,-50.4878,129.387,29/11/07 22:32,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,28,-50.4467,129.5057,29/11/07 22:51,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,29,-50.4079,129.6186,29/11/07 23:09,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,30,-50.367,129.7361,29/11/07 23:28,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,31,-50.3266,129.8514,29/11/07 23:47,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,32,-50.2865,129.9641,30/11/07 0:06,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,33,-50.2471,130.0743,30/11/07 0:25,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,34,-50.2063,130.1885,30/11/07 0:45,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,35,-50.1655,130.3016,30/11/07 1:05,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,36,-50.1242,130.4149,30/11/07 1:25,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,37,-50.0832,130.5299,30/11/07 1:45,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,38,-50.0437,130.6465,30/11/07 2:05,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,39,-50.0069,130.7581,30/11/07 2:24,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,40,-49.9678,130.8776,30/11/07 2:44,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,41,-49.9307,130.9923,30/11/07 3:03,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,42,-49.8934,131.1093,30/11/07 3:24,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,43,-49.858,131.2237,30/11/07 3:53,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,44,-49.8205,131.3428,30/11/07 4:24,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,45,-49.7834,131.4581,30/11/07 4:48,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,46,-49.745,131.571,30/11/07 5:10,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,47,-49.7047,131.6841,30/11/07 5:32,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,48,-49.6649,131.7928,30/11/07 5:53,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,49,-49.622,131.908,30/11/07 6:15,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,50,-49.5807,132.0165,30/11/07 6:36,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,51,-49.5383,132.1297,30/11/07 6:58,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,52,-49.4968,132.2429,30/11/07 7:20,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,53,-49.4567,132.355,30/11/07 7:42,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,54,-49.4176,132.4668,30/11/07 8:04,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,55,-49.3813,132.5799,30/11/07 8:26,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,56,-49.3443,132.698,30/11/07 8:49,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,57,-49.3087,132.8116,30/11/07 9:11,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,58,-49.2717,132.9263,30/11/07 9:33,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,59,-49.234,133.041,30/11/07 9:55,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,60,-49.1969,133.1552,30/11/07 10:17,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,61,-49.1605,133.2686,30/11/07 10:39,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,62,-49.1243,133.383,30/11/07 11:01,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,63,-49.088,133.4973,30/11/07 11:23,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,64,-49.0469,133.6073,30/11/07 11:45,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,65,-49.0053,133.7169,30/11/07 12:07,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,66,-48.9628,133.8264,30/11/07 12:29,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,67,-48.9194,133.9368,30/11/07 12:51,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,68,-48.8757,134.0467,30/11/07 13:13,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,69,-48.8328,134.1516,30/11/07 13:34,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,70,-48.7887,134.256,30/11/07 13:55,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
142,71,-48.7419,134.3652,30/11/07 14:17,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,32,1345,-54.111228624535315,8,4
142,72,-48.6972,134.4685,30/11/07 14:38,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,32,1345,-54.111228624535315,8,4
142,73,-48.6501,134.5769,30/11/07 15:00,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
142,74,-48.6076,134.6816,30/11/07 15:21,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,40,1345,-54.111228624535315,8,5
142,75,-48.5633,134.7908,30/11/07 15:43,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
142,76,-48.5205,134.8963,30/11/07 16:04,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,40,1345,-54.111228624535315,8,5
142,77,-48.4746,135.004,30/11/07 16:25,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,40,1345,-54.111228624535315,8,5
142,78,-48.4291,135.1069,30/11/07 16:45,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,32,1345,-54.111228624535315,8,4
142,79,-48.3833,135.2158,30/11/07 17:06,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,32,1345,-54.111228624535315,8,4
142,80,-48.3422,135.322,30/11/07 17:26,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,24,1345,-54.111228624535315,8,3
142,81,-48.3023,135.4297,30/11/07 17:46,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,82,-48.2621,135.5442,30/11/07 18:07,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,83,-48.225,135.6552,30/11/07 18:27,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,84,-48.1892,135.767,30/11/07 18:47,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,85,-48.1535,135.8786,30/11/07 19:07,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,16,1345,-54.111228624535315,8,2
142,86,-48.1126,135.9915,30/11/07 19:28,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,87,-48.0729,136.0969,30/11/07 19:48,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,88,-48.0313,136.2063,30/11/07 20:09,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,0,1345,-54.111228624535315,8,0
142,89,-47.9897,136.3149,30/11/07 20:30,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,90,-47.9492,136.422,30/11/07 20:51,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
142,91,-47.9177,136.5035,30/11/07 21:07,SOCPR,ANHO,Aurora Australis,128.8496317472119,Southern Ocean,8,1345,-54.111228624535315,8,1
143,1,-47.7837,144.3616,17/12/07 21:47,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,2,-47.8644,144.3295,17/12/07 22:07,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,3,-47.9454,144.2994,17/12/07 22:27,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,4,-48.0271,144.2701,17/12/07 22:47,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,5,-48.1078,144.2417,17/12/07 23:07,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,6,-48.1886,144.21190000000001,17/12/07 23:27,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,7,-48.2684,144.1798,17/12/07 23:47,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,8,-48.3522,144.1439,18/12/07 0:08,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,9,-48.4315,144.1096,18/12/07 0:28,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,10,-48.5104,144.0767,18/12/07 0:48,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,11,-48.5924,144.0419,18/12/07 1:09,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,12,-48.6711,144.0082,18/12/07 1:29,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,13,-48.7495,143.9748,18/12/07 1:49,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,14,-48.833,143.9411,18/12/07 2:10,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,15,-48.9124,143.9086,18/12/07 2:30,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,16,-48.9945,143.8754,18/12/07 2:51,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,17,-49.0728,143.8432,18/12/07 3:11,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,18,-49.1557,143.8097,18/12/07 3:32,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,19,-49.2346,143.7786,18/12/07 3:52,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,20,-49.3135,143.7482,18/12/07 4:12,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,21,-49.3956,143.716,18/12/07 4:33,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,22,-49.4774,143.6845,18/12/07 4:54,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,23,-49.5588,143.6543,18/12/07 5:15,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,24,-49.6405,143.6244,18/12/07 5:36,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,25,-49.7213,143.5914,18/12/07 5:57,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,26,-49.8011,143.5589,18/12/07 6:18,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,27,-49.8798,143.5233,18/12/07 6:39,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,28,-49.9587,143.4873,18/12/07 7:00,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,29,-50.039,143.4525,18/12/07 7:21,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,30,-50.1219,143.4167,18/12/07 7:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,31,-50.2021,143.3816,18/12/07 8:04,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,32,-50.283,143.3455,18/12/07 8:25,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,33,-50.3605,143.3104,18/12/07 8:45,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,34,-50.4413,143.2737,18/12/07 9:06,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,35,-50.5222,143.2375,18/12/07 9:27,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,36,-50.6026,143.2031,18/12/07 9:48,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,37,-50.684,143.1693,18/12/07 10:09,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,38,-50.7648,143.1356,18/12/07 10:30,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,39,-50.8421,143.1039,18/12/07 10:50,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,40,-50.9228,143.0722,18/12/07 11:11,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
143,41,-51.0037,143.0407,18/12/07 11:32,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,42,-51.0851,143.0089,18/12/07 11:53,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,43,-51.1659,142.976,18/12/07 12:14,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,44,-51.247,142.9407,18/12/07 12:35,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
143,45,-51.328,142.9048,18/12/07 12:56,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,46,-51.4086,142.8682,18/12/07 13:17,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
143,47,-51.4897,142.8304,18/12/07 13:38,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,48,-51.5668,142.7928,18/12/07 13:58,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,49,-51.6477,142.7525,18/12/07 14:19,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
143,50,-51.7255,142.7133,18/12/07 14:39,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,40,1617,-52.71852993197279,8,5
143,51,-51.8075,142.671,18/12/07 15:00,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,52,-51.8861,142.6299,18/12/07 15:20,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
143,53,-51.9646,142.5886,18/12/07 15:40,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,54,-52.0445,142.5478,18/12/07 16:00,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,55,-52.1244,142.5076,18/12/07 16:20,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,56,-52.2054,142.4669,18/12/07 16:40,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
143,57,-52.2827,142.4288,18/12/07 16:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,58,-52.3651,142.3892,18/12/07 17:19,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
143,59,-52.4438,142.3525,18/12/07 17:38,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
143,60,-52.5231,142.3163,18/12/07 17:57,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
143,61,-52.6026,142.2802,18/12/07 18:16,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,62,-52.6833,142.2431,18/12/07 18:35,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,63,-52.7644,142.206,18/12/07 18:54,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,64,-52.8447,142.1684,18/12/07 19:13,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,65,-52.9253,142.1284,18/12/07 19:32,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
143,66,-53.006100000000004,142.08690000000001,18/12/07 19:51,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
